title,price,make,model,yom,mileage,engine_cc,location,url,scrape_date
TVS Sport 110 2026,129600,TVS,Sport,2026,0,110,Colombo,https://ikman.lk/en/ad/tvs-sport-110-2026-for-sale-colombo-301,2026-02-21
TVS Ntorq 125 Race Edition 2026,199000,TVS,Ntorq 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-125-race-edition-2026-for-sale-colombo-89,2026-02-21
TVS Ntorq 125 Brand New 2021,158500,TVS,Ntorq 125,2021,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-125-brand-new-2021-for-sale-colombo-175,2026-02-21
TVS Raider 125 2025,259000,TVS,Raider 125,2025,0,125,Colombo,https://ikman.lk/en/ad/tvs-raider-125-2025-for-sale-colombo-3251,2026-02-21
Honda PCX 125 2025,1800000,Honda,PCX 125,2025,0,125,Kandy,https://ikman.lk/en/ad/honda-pcx-125-2025-for-sale-kandy-15,2026-02-21
Bajaj CT100 2006,215000,Bajaj,CT100,2006,55000,100,Monaragala,https://ikman.lk/en/ad/bajaj-ct100-2006-for-sale-monaragala-65,2026-02-21
Bajaj Pulsar N160 Premium 2025,874950,Bajaj,Pulsar N160,2025,0,160,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-n160-premium-2025-for-sale-colombo-641,2026-02-21
Bajaj CT100 2025,577950,Bajaj,CT100,2025,0,100,Colombo,https://ikman.lk/en/ad/bajaj-ct100-2025-for-sale-colombo-1432,2026-02-21
Bajaj Pulsar NS200 2025,1079950,Bajaj,Pulsar NS200,2025,0,200,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-ns200-2025-for-sale-colombo-205,2026-02-21
TVS iQube Electric 2026,128000,TVS,iQube Electric,2026,0,3,Colombo,https://ikman.lk/en/ad/tvs-iqube-electric-2026-for-sale-colombo-94,2026-02-21
TVS iQube Electric 2026,128000,TVS,iQube Electric,2026,0,3,Colombo,https://ikman.lk/en/ad/tvs-iqube-electric-2026-for-sale-colombo-93,2026-02-21
Honda Dio 2019,595000,Honda,Dio,2019,55724,110,Gampaha,https://ikman.lk/en/ad/honda-dio-ddiyoo-onlyitt-2019-for-sale-gampaha,2026-02-21
Bajaj Chetak Electric 2026,338475,Bajaj,Chetak Electric,2026,0,100,Gampaha,https://ikman.lk/en/ad/bajaj-chetak-electric-2026-for-sale-gampaha-6,2026-02-21
TVS 49 cc 2017,135000,TVS,Other Model,2017,25000,49,Kurunegala,https://ikman.lk/en/ad/tvs-49-cc-2017-for-sale-kurunegala,2026-02-21
Hero Xoom 110 Combat 2026,359950,Hero,Xoom 110,2026,0,110,Colombo,https://ikman.lk/en/ad/hero-xoom-110-combat-2026-for-sale-colombo-35,2026-02-21
Hero XOOM 125R 2026,414950,Hero,XOOM 125R,2026,0,125,Colombo,https://ikman.lk/en/ad/hero-xoom-125r-2026-for-sale-colombo-40,2026-02-21
Bajaj Pulsar NS200 2025,515000,Bajaj,Pulsar NS200,2025,0,200,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-ns200-2025-for-sale-colombo-204,2026-02-21
Yamaha Ray ZR 2025,719900,Yamaha,Ray ZR,2025,0,113,Gampaha,https://ikman.lk/en/ad/yamaha-ray-zr-2025-for-sale-gampaha-44,2026-02-21
Hero HF Deluxe 100HF 2026,288950,Hero,HF Deluxe,2026,0,100,Colombo,https://ikman.lk/en/ad/hero-hf-deluxe-100hf-2026-for-sale-colombo-1,2026-02-21
Bajaj XCD 125 2009,155000,Bajaj,XCD 125,2009,82255,125,Gampaha,https://ikman.lk/en/ad/bajaj-xcd-125-2009-for-sale-gampaha-376,2026-02-21
Hero Xoom I3s EFI 2026,357950,Hero,Xoom I3s,2026,0,110,Colombo,https://ikman.lk/en/ad/hero-xoom-i3s-efi-2026-for-sale-colombo,2026-02-21
Bajaj Pulsar NS200 2025,515000,Bajaj,Pulsar NS200,2025,0,200,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-ns200-2025-for-sale-colombo-203,2026-02-21
TVS Metro 100 2016,248000,TVS,Metro,2016,38255,100,Gampaha,https://ikman.lk/en/ad/tvs-metro-100-2016-for-sale-gampaha-1,2026-02-21
Bajaj Pulsar NS200 2026,514000,Bajaj,Pulsar NS200,2026,0,200,Gampaha,https://ikman.lk/en/ad/bajaj-pulsar-ns200-2026-for-sale-gampaha-139,2026-02-21
Yamaha RayZR Street rally 2026,719900,Yamaha,RayZR,2026,0,125,Gampaha,https://ikman.lk/en/ad/yamaha-rayzr-street-rally-2026-for-sale-gampaha,2026-02-21
Hero XOOM 125R 125 2026,414950,Hero,XOOM 125R,2026,0,125,Colombo,https://ikman.lk/en/ad/hero-xoom-125r-125-2026-for-sale-colombo-13,2026-02-21
Honda Hornet 600F 2012,1550000,Honda,Hornet,2012,18562,600,Colombo,https://ikman.lk/en/ad/honda-hornet-600f-2012-for-sale-colombo,2026-02-21
Bajaj Pulsar NS200 EFI ABS New 2025,509975,Bajaj,Pulsar NS200,2025,0,200,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-ns200-efi-abs-new-2025-for-sale-colombo-22,2026-02-21
Bajaj CT100 2026,174000,Bajaj,CT100,2026,0,100,Kegalle,https://ikman.lk/en/ad/bajaj-ct100-2026-for-sale-kegalle-58,2026-02-21
Hero XOOM 125R 125 2026,414950,Hero,XOOM 125R,2026,0,125,Colombo,https://ikman.lk/en/ad/hero-xoom-125r-125-2026-for-sale-colombo-13,2026-02-21
TVS Scooty Pep Gray 2018,75000,TVS,Scooty Pep,2018,26000,90,Colombo,https://ikman.lk/en/ad/tvs-scooty-pep-gray-2018-for-sale-colombo-1,2026-02-21
Bajaj Pulsar NS200 2026,514000,Bajaj,Pulsar NS200,2026,0,200,Gampaha,https://ikman.lk/en/ad/bajaj-pulsar-ns200-2026-for-sale-gampaha-141,2026-02-21
Bajaj Pulsar NS200 2026,514000,Bajaj,Pulsar NS200,2026,0,200,Gampaha,https://ikman.lk/en/ad/bajaj-pulsar-ns200-2026-for-sale-gampaha-140,2026-02-21
Bajaj Boxer CT Delux 2003,165000,Bajaj,Boxer,2003,155580,100,Kegalle,https://ikman.lk/en/ad/bajaj-boxer-ct-delux-2003-for-sale-kegalle,2026-02-21
Bajaj Pulsar NS200 2026,514000,Bajaj,Pulsar NS200,2026,0,200,Gampaha,https://ikman.lk/en/ad/bajaj-pulsar-ns200-2026-for-sale-gampaha-142,2026-02-21
Bajaj CT100 2026,577950,Bajaj,CT100,2026,0,100,Kalutara,https://ikman.lk/en/ad/bajaj-ct100-2026-for-sale-kalutara-32,2026-02-21
Bajaj Pulsar NS200 2026,514000,Bajaj,Pulsar NS200,2026,0,200,Gampaha,https://ikman.lk/en/ad/bajaj-pulsar-ns200-2026-for-sale-gampaha-138,2026-02-21
Bajaj Discover 125 2026,250000,Bajaj,Discover 125,2026,0,125,Gampaha,https://ikman.lk/en/ad/bajaj-discover-125-2026-for-sale-gampaha-102,2026-02-21
Bajaj Pulsar NS200 2026,514000,Bajaj,Pulsar NS200,2026,0,200,Gampaha,https://ikman.lk/en/ad/bajaj-pulsar-ns200-2026-for-sale-gampaha-137,2026-02-21
Yamaha FZs V2 2019,870000,Yamaha,FZs V2,2019,41650,150,Galle,https://ikman.lk/en/ad/yamaha-fzs-v2-version-2-2019-for-sale-galle-1,2026-02-21
Bajaj V15 2015,325000,Bajaj,V15,2015,73000,135,Kalutara,https://ikman.lk/en/ad/bajaj-v15-2015-for-sale-kalutara,2026-02-21
Bajaj CT100 2025,185610,Bajaj,CT100,2025,0,100,Colombo,https://ikman.lk/en/ad/bajaj-ct100-2025-for-sale-colombo-1433,2026-02-21
Bajaj Pulsar NS200 2026,1079950,Bajaj,Pulsar NS200,2026,0,200,Kalutara,https://ikman.lk/en/ad/bajaj-pulsar-ns200-2026-for-sale-kalutara-19,2026-02-21
Honda Grazia 125 DX 2019,115000,Honda,Grazia 125,2019,34000,125,Colombo,https://ikman.lk/en/ad/honda-grazia-125-dx-2019-for-sale-colombo-10,2026-02-21
Bajaj Discover 125 2026,250000,Bajaj,Discover 125,2026,0,125,Gampaha,https://ikman.lk/en/ad/bajaj-discover-125-2026-for-sale-gampaha-101,2026-02-21
Bajaj Discover 125 2026,250000,Bajaj,Discover 125,2026,125,160,Gampaha,https://ikman.lk/en/ad/bajaj-discover-125-2026-for-sale-gampaha-98,2026-02-21
Bajaj CT100 2025,185610,Bajaj,CT100,2025,0,100,Colombo,https://ikman.lk/en/ad/bajaj-ct100-2025-for-sale-colombo-1434,2026-02-21
Bajaj Discover 125 2026,250000,Bajaj,Discover 125,2026,125,160,Gampaha,https://ikman.lk/en/ad/bajaj-discover-125-2026-for-sale-gampaha-100,2026-02-21
Bajaj Discover 125 2026,250000,Bajaj,Discover 125,2026,125,160,Gampaha,https://ikman.lk/en/ad/bajaj-discover-125-2026-for-sale-gampaha-99,2026-02-21
Bajaj CT100 2026,184000,Bajaj,CT100,2026,0,100,Gampaha,https://ikman.lk/en/ad/bajaj-ct100-2026-for-sale-gampaha-413,2026-02-21
TVS Streak 2012,210000,TVS,Streak,2012,100000,90,Trincomalee,https://ikman.lk/en/ad/tvs-streak-2012-for-sale-trincomalee-12,2026-02-21
Bajaj CT100 2026,184000,Bajaj,CT100,2026,0,100,Gampaha,https://ikman.lk/en/ad/bajaj-ct100-2026-for-sale-gampaha-411,2026-02-21
Bajaj Discover 125 2026,250000,Bajaj,Discover 125,2026,0,125,Gampaha,https://ikman.lk/en/ad/bajaj-discover-125-2026-for-sale-gampaha-97,2026-02-21
Bajaj CT100 2025,185610,Bajaj,CT100,2025,0,100,Colombo,https://ikman.lk/en/ad/bajaj-ct100-2025-for-sale-colombo-1435,2026-02-21
Bajaj CT100 Brand New 2026,138000,Bajaj,CT100,2026,0,100,Kegalle,https://ikman.lk/en/ad/bajaj-ct100-brand-new-2026-for-sale-kegalle-59,2026-02-21
TVS Raider 125 2026,156990,TVS,Raider 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-raider-125-2026-for-sale-colombo-357,2026-02-21
Bajaj Pulsar N160 Premium 2026,377350,Bajaj,Pulsar N160,2026,0,160,Kegalle,https://ikman.lk/en/ad/bajaj-pulsar-n160-premium-2026-for-sale-kegalle-80,2026-02-21
Bajaj CT100 2025,185610,Bajaj,CT100,2025,0,100,Colombo,https://ikman.lk/en/ad/bajaj-ct100-2025-for-sale-colombo-1435,2026-02-21
Bajaj CT100 2026,184000,Bajaj,CT100,2026,0,100,Gampaha,https://ikman.lk/en/ad/bajaj-ct100-2026-for-sale-gampaha-410,2026-02-21
Bajaj Pulsar NS200 2025,515000,Bajaj,Pulsar NS200,2025,0,200,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-ns200-2025-for-sale-colombo-202,2026-02-21
Bajaj Discover 150 2012,260000,Bajaj,Discover,2012,90000,150,Kurunegala,https://ikman.lk/en/ad/bajaj-discover-150-2012-for-sale-kurunegala-133,2026-02-21
Bajaj Discover 125 2026,250000,Bajaj,Discover 125,2026,0,125,Gampaha,https://ikman.lk/en/ad/bajaj-discover-125-2026-for-sale-gampaha-96,2026-02-21
Bajaj CT100 2026,184000,Bajaj,CT100,2026,0,100,Gampaha,https://ikman.lk/en/ad/bajaj-ct100-2026-for-sale-gampaha-412,2026-02-21
Bajaj Pulsar NS200 2026,490000,Bajaj,Pulsar NS200,2026,0,200,Gampaha,https://ikman.lk/en/ad/bajaj-pulsar-ns200-2026-for-sale-gampaha-136,2026-02-21
Honda Dio 2018,562000,Honda,Dio,2018,41000,110,Jaffna,https://ikman.lk/en/ad/honda-dio-2018-for-sale-jaffna-202,2026-02-21
Yamaha Mate 90 1990,135000,Yamaha,Mate,1990,80000,90,Kurunegala,https://ikman.lk/en/ad/yamaha-mate-90-1990-for-sale-kurunegala,2026-02-21
Bajaj Pulsar NS200 2025,515000,Bajaj,Pulsar NS200,2025,0,200,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-ns200-2025-for-sale-colombo-201,2026-02-21
Bajaj Discover 125 Disk 2018,65000,Bajaj,Discover 125,2018,41000,125,Colombo,https://ikman.lk/en/ad/bajaj-discover-125-disk-2018-for-sale-colombo-3,2026-02-21
Bajaj Pulsar NS200 2026,510000,Bajaj,Pulsar NS200,2026,0,200,Gampaha,https://ikman.lk/en/ad/bajaj-pulsar-ns200-2026-for-sale-gampaha-135,2026-02-21
Honda Dio 2017,500000,Honda,Dio,2017,35000,110,Kandy,https://ikman.lk/en/ad/honda-dio-2017-for-sale-kandy-1675,2026-02-21
Bajaj Platina 2018,430000,Bajaj,Platina,2018,57800,100,Galle,https://ikman.lk/en/ad/bajaj-platina-2018-for-sale-galle-65,2026-02-21
Bajaj CT100 2026,184000,Bajaj,CT100,2026,0,100,Gampaha,https://ikman.lk/en/ad/bajaj-ct100-2026-for-sale-gampaha-409,2026-02-21
Hero Passion pro 100 2011,270000,Hero,Passion pro,2011,29501,100,Batticaloa,https://ikman.lk/en/ad/hero-passion-pro-100-2011-for-sale-batticaloa-1,2026-02-21
TVS Ntorq Disk 2019,560000,TVS,Ntorq,2019,26000,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-disk-2019-for-sale-colombo-81,2026-02-21
Bajaj Discover 125 2014,345000,Bajaj,Discover 125,2014,38000,1288,Anuradhapura,https://ikman.lk/en/ad/bajaj-discover-125-2014-for-sale-anuradhapura-188,2026-02-21
KTM Duke 125 2020,840000,KTM,Duke 125,2020,58000,125,Mannar,https://ikman.lk/en/ad/ktm-duke-125-orange-2020-for-sale-mannar,2026-02-21
Bajaj Platina 100 ES 2015,325000,Bajaj,Platina 100 ES,2015,37343,100,Kalutara,https://ikman.lk/en/ad/bajaj-platina-100-es-2015-for-sale-kalutara-10,2026-02-21
TVS Scooty Pep+ 2017,350000,TVS,Scooty Pep+,2017,93600,90,Trincomalee,https://ikman.lk/en/ad/tvs-scooty-pep-2017-for-sale-trincomalee-1,2026-02-21
Honda Activa 2014,355000,Honda,Activa,2014,50000,110,Jaffna,https://ikman.lk/en/ad/honda-activa-2014-for-sale-jaffna-79,2026-02-21
Hero Pleasure 2015,280000,Hero,Pleasure,2015,72500,100,Gampaha,https://ikman.lk/en/ad/hero-pleasure-2015-for-sale-gampaha-1984,2026-02-21
Honda CB4 2016,3350000,Honda,CB4,2016,40758,400,Matale,https://ikman.lk/en/ad/honda-cb4-cb400-revo-sb-2016-for-sale-matale,2026-02-21
Honda Dio uced 2016,85000,Honda,Dio,2016,46500,110,Kalutara,https://ikman.lk/en/ad/honda-dio-uced-2016-for-sale-kalutara-4,2026-02-21
Bajaj Pulsar N160 Usd Premium DualABS 2025,457975,Bajaj,Pulsar N160,2025,0,160,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-n160-usd-premium-dualabs-2025-for-sale-colombo-3,2026-02-21
Suzuki GN 125 Brand New 2025,184000,Suzuki,GN 125,2025,0,125,Kurunegala,https://ikman.lk/en/ad/suzuki-gn-125-brand-new-2025-for-sale-kurunegala,2026-02-21
TVS Sport 110 2026,131100,TVS,Sport,2026,0,110,Colombo,https://ikman.lk/en/ad/tvs-sport-110-2026-for-sale-colombo-300,2026-02-21
Honda Activa 2014,355000,Honda,Activa,2014,50000,110,Jaffna,https://ikman.lk/en/ad/honda-activa-2014-for-sale-jaffna-79,2026-02-21
Hero Pleasure 2015,280000,Hero,Pleasure,2015,72500,100,Gampaha,https://ikman.lk/en/ad/hero-pleasure-2015-for-sale-gampaha-1984,2026-02-21
Honda CB4 2016,3350000,Honda,CB4,2016,40758,400,Matale,https://ikman.lk/en/ad/honda-cb4-cb400-revo-sb-2016-for-sale-matale,2026-02-21
Honda Dio uced 2016,85000,Honda,Dio,2016,46500,110,Kalutara,https://ikman.lk/en/ad/honda-dio-uced-2016-for-sale-kalutara-4,2026-02-21
Bajaj CT100 Brand New 2026,149045,Bajaj,CT100,2026,0,100,Gampaha,https://ikman.lk/en/ad/bajaj-ct100-brand-new-2026-for-sale-gampaha-221,2026-02-21
TVS Ntorq Disk 2019,140000,TVS,Ntorq,2019,26000,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-disk-2019-for-sale-colombo-80,2026-02-21
Bajaj CT100 Brand new 2026,149045,Bajaj,CT100,2026,0,100,Colombo,https://ikman.lk/en/ad/bajaj-ct100-brand-new-2026-for-sale-colombo-234,2026-02-21
Bajaj Pulsar 150 2012,400000,Bajaj,Pulsar 150,2012,70000,150,Galle,https://ikman.lk/en/ad/bajaj-pulsar-150-2012-for-sale-galle-270,2026-02-21
Yamaha Ray 2013,330000,Yamaha,Ray,2013,36000,110,Kandy,https://ikman.lk/en/ad/yamaha-ray-2013-for-sale-kandy-7,2026-02-21
TVS Raider 125 2025,259000,TVS,Raider 125,2025,0,125,Colombo,https://ikman.lk/en/ad/tvs-raider-125-2025-for-sale-colombo-3250,2026-02-21
Honda Grazia 125 Red 2019,520000,Honda,Grazia,2019,91500,125,Gampaha,https://ikman.lk/en/ad/honda-grazia-125-red-2019-for-sale-gampaha,2026-02-21
TVS Raider 125 2025,259000,TVS,Raider 125,2025,0,125,Colombo,https://ikman.lk/en/ad/tvs-raider-125-2025-for-sale-colombo-3249,2026-02-21
Bajaj Boxer 2000,145000,Bajaj,Boxer,2000,95870,100,Gampaha,https://ikman.lk/en/ad/bajaj-boxer-ct-2000-for-sale-gampaha,2026-02-21
Bajaj CT100 2016,480000,Bajaj,CT100,2016,80000,100,Ratnapura,https://ikman.lk/en/ad/bajaj-ct100-100-2016-for-sale-ratnapura,2026-02-21
TVS Ntorq 125 2026,195000,TVS,Ntorq 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-125-2026-for-sale-colombo-483,2026-02-21
TVS iQube Electric 2026,128000,TVS,iQube Electric,2026,0,3,Colombo,https://ikman.lk/en/ad/tvs-iqube-electric-2026-for-sale-colombo-92,2026-02-21
Bajaj Pulsar 150 2011,390000,Bajaj,Pulsar 150,2011,43000,150,Ratnapura,https://ikman.lk/en/ad/bajaj-pulsar-150-2011-for-sale-ratnapura-141,2026-02-21
Honda PCX 125 2014,790000,Honda,PCX 125,2014,90000,125,Gampaha,https://ikman.lk/en/ad/honda-pcx-125-2014-for-sale-gampaha-5,2026-02-21
Hero Pleasure uced 2013,300000,Hero,Pleasure,2013,66900,110,Kalutara,https://ikman.lk/en/ad/hero-pleasure-uced-2013-for-sale-kalutara,2026-02-21
TVS Star Sport 2008,155000,TVS,Star Sport,2008,40000,100,Matara,https://ikman.lk/en/ad/tvs-star-sport-2008-for-sale-matara-9,2026-02-21
Honda Dio 2019,570000,Honda,Dio,2019,35000,110,Kandy,https://ikman.lk/en/ad/honda-dio-2019-for-sale-kandy-1052,2026-02-21
Bajaj Discover 135 2008,325000,Bajaj,Discover,2008,65000,135,Kurunegala,https://ikman.lk/en/ad/bajaj-discover-135-2008-for-sale-kurunegala-917,2026-02-21
Honda Dio 48 2026,230000,Honda,Dio,2026,5000,48,Gampaha,https://ikman.lk/en/ad/honda-dio-48cc-2026-for-sale-gampaha,2026-02-21
Hero XOOM 125R 2025,249000,Hero,XOOM 125R,2025,0,125,Colombo,https://ikman.lk/en/ad/hero-xoom-125r-2025-for-sale-colombo-106,2026-02-21
TVS Apache 160 2008,250000,TVS,Apache,2008,55241,160,Kurunegala,https://ikman.lk/en/ad/tvs-apache-160-2008-for-sale-kurunegala-1,2026-02-21
Bajaj CT100 ES 100 New CTES 2025,258975,Bajaj,CT100,2025,0,100,Colombo,https://ikman.lk/en/ad/bajaj-ct100-es-100-new-ctes-2025-for-sale-colombo,2026-02-21
Bajaj Pulsar N160 Usd Premium DualABS 2025,457975,Bajaj,Pulsar N160,2025,0,160,Colombo,https://ikman.lk/en/ad/bajaj-pulsar-n160-usd-premium-dualabs-2025-for-sale-colombo-3,2026-02-21
TVS Ntorq 125 Brand New 2026,174900,TVS,Ntorq 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-125-brand-new-2026-for-sale-colombo-574,2026-02-21
Hero XOOM 125R 2025,249000,Hero,XOOM 125R,2025,0,125,Colombo,https://ikman.lk/en/ad/hero-xoom-125r-2025-for-sale-colombo-106,2026-02-21
TVS Apache 160 2008,250000,TVS,Apache,2008,55241,160,Kurunegala,https://ikman.lk/en/ad/tvs-apache-160-2008-for-sale-kurunegala-1,2026-02-21
Bajaj Discover 135 2008,320000,Bajaj,Discover,2008,30714,135,Anuradhapura,https://ikman.lk/en/ad/bajaj-discover-135-2008-for-sale-anuradhapura-133,2026-02-21
Hero Hunk 160R 2025,860000,Hero,Hunk 160R,2025,1469,160,Gampaha,https://ikman.lk/en/ad/hero-hunk-160r-4v-2025-for-sale-gampaha-4,2026-02-21
Honda CB Shine 2016,400000,Honda,CB Shine,2016,15639,125,Trincomalee,https://ikman.lk/en/ad/honda-cb-shine-2016-for-sale-trincomalee-32,2026-02-21
TVS Star City Plus 2006,125000,TVS,Star City Plus,2006,50000,100,Colombo,https://ikman.lk/en/ad/tvs-star-city-plus-2006-for-sale-colombo-3,2026-02-21
TVS Raider 125 brand new 2025,259000,TVS,Raider 125,2025,0,125,Colombo,https://ikman.lk/en/ad/tvs-raider-125-brand-new-2025-for-sale-colombo-844,2026-02-21
Honda Dio 2017,545000,Honda,Dio,2017,30000,110,Kandy,https://ikman.lk/en/ad/honda-dio-2017-for-sale-kandy-1674,2026-02-21
TVS Raider 125 2021,259000,TVS,Raider 125,2021,0,125,Colombo,https://ikman.lk/en/ad/tvs-raider-125-2021-for-sale-colombo-9,2026-02-21
Hero Xtreme 125R Brand new 2025,233000,Hero,Xtreme 125R,2025,0,125,Colombo,https://ikman.lk/en/ad/hero-xtreme-125r-brand-new-2025-for-sale-colombo-36,2026-02-21
Honda Dio 2019,575000,Honda,Dio,2019,35000,110,Kandy,https://ikman.lk/en/ad/honda-dio-2019-for-sale-kandy-1051,2026-02-21
Honda Dio 2017,545000,Honda,Dio,2017,36000,110,Kandy,https://ikman.lk/en/ad/honda-dio-2017-for-sale-kandy-1673,2026-02-21
Bajaj Pulsar 180 2007,260000,Bajaj,Pulsar 180,2007,150000,180,Badulla,https://ikman.lk/en/ad/bajaj-pulsar-180-2007-for-sale-badulla-42,2026-02-21
Bajaj CT100 ES Brand New 2026,174000,Bajaj,CT100,2026,0,100,Kegalle,https://ikman.lk/en/ad/bajaj-ct100-es-brand-new-2026-for-sale-kegalle-1,2026-02-21
Honda Dio Black /White 2015,495000,Honda,Dio,2015,29638,110,Puttalam,https://ikman.lk/en/ad/honda-dio-black-white-2015-for-sale-puttalam-24,2026-02-21
Hero Pleasure White 2010,255000,Hero,Pleasure,2010,29852,90,Puttalam,https://ikman.lk/en/ad/hero-pleasure-white-2010-for-sale-puttalam,2026-02-21
Hero Pleasure Black 2011,275000,Hero,Pleasure,2011,29587,90,Puttalam,https://ikman.lk/en/ad/hero-pleasure-black-2011-for-sale-puttalam,2026-02-21
Bajaj Pulsar 150 2006,140000,Bajaj,Pulsar 150,2006,47000,150,Kandy,https://ikman.lk/en/ad/bajaj-pulsar-150-2006-for-sale-kandy-158,2026-02-21
Demak DTM 2013,235000,Demak,DTM,2013,60000,150,Kandy,https://ikman.lk/en/ad/demak-dtm-2013-for-sale-kandy-123,2026-02-21
TVS Ntorq 125 2026,195000,TVS,Ntorq 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-125-2026-for-sale-colombo-482,2026-02-21
Hero Dash 2015,260000,Hero,Dash,2015,34500,118,Kurunegala,https://ikman.lk/en/ad/hero-dash-2015-for-sale-kurunegala-121,2026-02-21
Demak DTM 2013,200000,Demak,DTM,2013,12315,150,Kandy,https://ikman.lk/en/ad/demak-dtm-2013-for-sale-kandy-124,2026-02-21
TVS iQube Electric 2026,128000,TVS,iQube Electric,2026,0,3,Colombo,https://ikman.lk/en/ad/tvs-iqube-electric-2026-for-sale-colombo-90,2026-02-21
Bajaj CT100 Brand New 2026,174000,Bajaj,CT100,2026,0,100,Gampaha,https://ikman.lk/en/ad/bajaj-ct100-brand-new-2026-for-sale-gampaha-218,2026-02-21
TVS Ntorq 125 2026,195000,TVS,Ntorq 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-125-2026-for-sale-colombo-481,2026-02-21
Hero Xoom 110 Brand New 2026,214970,Hero,Xoom 110,2026,0,110,Colombo,https://ikman.lk/en/ad/hero-xoom-110-brand-new-2026-for-sale-colombo-2,2026-02-21
Honda Dio 2014,138000,Honda,Dio,2014,18000,110,Gampaha,https://ikman.lk/en/ad/honda-dio-2014-for-sale-gampaha-5701,2026-02-21
TVS Ntorq 125 2026,179900,TVS,Ntorq 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-125-2026-for-sale-colombo-490,2026-02-21
Bajaj CT100 Brand New 2026,174000,Bajaj,CT100,2026,0,100,Gampaha,https://ikman.lk/en/ad/bajaj-ct100-brand-new-2026-for-sale-gampaha-218,2026-02-21
TVS Ntorq 125 2026,195000,TVS,Ntorq 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-125-2026-for-sale-colombo-481,2026-02-21
TVS Ntorq 125 2026,55900,TVS,Ntorq 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-125-2026-for-sale-colombo-480,2026-02-21
Bajaj CT100 Brand New 2026,174000,Bajaj,CT100,2026,0,100,Kegalle,https://ikman.lk/en/ad/bajaj-ct100-brand-new-2026-for-sale-kegalle-73,2026-02-21
TVS Ntorq 125 Race Edition 2026,199000,TVS,Ntorq 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-125-race-edition-2026-for-sale-colombo-88,2026-02-21
TVS Ntorq 125 2026,195000,TVS,Ntorq 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-ntorq-125-2026-for-sale-colombo-479,2026-02-21
Bajaj CT100 CT 2006,248000,Bajaj,CT100,2006,45000,100,Colombo,https://ikman.lk/en/ad/bajaj-ct100-ct-2006-for-sale-colombo-7,2026-02-21
Hero Pleasure dawn pemant 100000 2013,297000,Hero,Pleasure,2013,39888,100,Gampaha,https://ikman.lk/en/ad/hero-pleasure-dawn-pemant-100000-2013-for-sale-gampaha-2,2026-02-21
Bajaj Discover 125 2011,235000,Bajaj,Discover 125,2011,67000,125,Ratnapura,https://ikman.lk/en/ad/bajaj-discover-125-2011-for-sale-ratnapura-52,2026-02-21
Bajaj XCD 135 2009,200000,Bajaj,XCD,2009,45000,135,Matara,https://ikman.lk/en/ad/bajaj-xcd-135-2009-for-sale-matara-10,2026-02-21
Bajaj CT100 2013,355000,Bajaj,CT100,2013,38110,99,Gampaha,https://ikman.lk/en/ad/bajaj-ct100-2013-for-sale-gampaha-1719,2026-02-21
Bajaj CT100 Brand New 2026,569950,Bajaj,CT100,2026,0,100,Kegalle,https://ikman.lk/en/ad/bajaj-ct100-brand-new-2026-for-sale-kegalle-71,2026-02-21
Bajaj Discover 125 Red 2026,245000,Bajaj,Discover 125,2026,0,125,Kegalle,https://ikman.lk/en/ad/bajaj-discover-125-red-2026-for-sale-kegalle,2026-02-21
TVS Wego 2016,460000,TVS,Wego,2016,34500,110,Jaffna,https://ikman.lk/en/ad/tvs-wego-2016-for-sale-jaffna-367,2026-02-21
Yamaha FZ V 3 2019,235000,Yamaha,FZ,2019,32000,150,Colombo,https://ikman.lk/en/ad/yamaha-fz-v-3-2019-for-sale-colombo-53,2026-02-21
TVS Raider 125 2026,285000,TVS,Raider 125,2026,0,125,Colombo,https://ikman.lk/en/ad/tvs-raider-125-2026-for-sale-colombo-492,2026-02-21
Singer Lima ELO7 2025,420000,Singer Lima,ELO7,2025,538,1500,Kegalle,https://ikman.lk/en/ad/singer-lima-elo7-2025-for-sale-kegalle,2026-02-21
